year,month,price,mileage,car_type,brand
2016,9,50000,45.5,Pickup,Toyota
2016,9,65000,49.2,Pickup,Subaru
2016,9,70000,32.7,Coupe,Mercedes
2016,9,45000,48.3,SUV,BMW
2016,9,28000,41.3,Sedan,Honda
2016,9,25000,42.8,Coupe,Toyota
2016,9,18000,15.9,Pickup,Chevrolet
2016,9,100000,21.5,Hatchback,Tesla
2016,9,80000,16.2,Coupe,Mercedes
2016,9,70000,36.4,SUV,Audi
2016,9,48000,34.7,Sedan,Audi
2016,9,35000,28.3,SUV,Hyundai
2016,9,100000,38.5,SUV,Tesla
2016,9,20000,24.3,SUV,Toyota
2016,9,48000,24.3,Convertible,Audi
2016,9,60000,26.3,Hatchback,Toyota
2016,9,90000,45.6,Sedan,Audi
2016,9,50000,34.5,Sedan,BMW
2016,9,75000,48.8,Pickup,Audi
2016,9,18000,25.1,Sedan,Hyundai
2016,9,32000,23.5,Sedan,Hyundai
2016,9,50000,49.5,Sedan,Honda
2016,9,38000,35.3,SUV,Hyundai
2016,9,42000,25.7,Sedan,Kia
2016,9,32000,37.5,Sedan,Toyota
2016,9,48000,18.9,SUV,Subaru
2016,9,100000,27.1,SUV,Mercedes
2016,9,50000,23.0,Hatchback,Subaru
2016,9,70000,40.8,Sedan,Audi
2016,9,70000,43.8,Convertible,BMW
2016,9,70000,26.9,Pickup,Tesla
2016,9,60000,32.7,Sedan,Audi
2016,9,32000,39.0,SUV,Honda
2016,9,35000,22.3,Hatchback,Kia
2016,9,22000,43.3,Convertible,Ford
2016,9,60000,46.0,Sedan,Audi
2016,9,22000,16.1,Hatchback,Kia
2016,9,22000,18.5,SUV,Hyundai
2016,9,25000,40.5,SUV,Nissan
2016,9,65000,23.0,Sedan,Audi
2016,9,40000,30.2,SUV,Kia
2016,9,65000,42.9,Convertible,Subaru
2016,9,45000,46.6,Hatchback,Audi
2016,9,30000,25.1,SUV,Hyundai
2016,9,50000,33.1,Coupe,Audi
2016,9,42000,41.3,Convertible,Ford
2016,9,100000,43.9,Sedan,Mercedes
2016,9,40000,43.5,SUV,Ford
2016,9,48000,41.7,Pickup,Toyota
2016,9,42000,34.0,Convertible,Mazda
2016,9,22000,17.0,Hatchback,Honda
2016,9,75000,28.3,Coupe,Mercedes
2016,9,32000,33.2,Pickup,Toyota
2016,9,40000,25.7,Sedan,Hyundai
2016,9,42000,16.7,SUV,Honda
2016,9,15000,44.4,Hatchback,Hyundai
2016,9,48000,48.2,Hatchback,Audi
2016,9,22000,26.6,Sedan,Kia
2016,9,75000,45.5,SUV,Tesla
2016,9,50000,23.0,SUV,Honda
2016,9,65000,21.1,Sedan,BMW
2016,9,38000,20.6,Sedan,Nissan
2016,9,35000,34.1,Hatchback,Toyota
2016,9,120000,21.6,SUV,Audi
2016,9,30000,36.3,Sedan,Hyundai
2016,9,15000,21.1,SUV,Toyota
2016,9,60000,41.9,SUV,Subaru
2016,9,65000,38.1,Pickup,Honda
2016,9,75000,15.2,Hatchback,Audi
2016,10,75000,40.7,Sedan,Tesla
2016,10,75000,18.2,Coupe,Mercedes
2016,10,55000,45.6,Coupe,Honda
2016,10,90000,19.0,Hatchback,Audi
2016,10,28000,37.8,Convertible,BMW
2016,10,30000,37.0,Hatchback,Honda
2016,10,15000,27.7,Sedan,Kia
2016,10,100000,25.6,Hatchback,BMW
2016,10,120000,34.4,Coupe,Tesla
2016,10,30000,25.6,SUV,Hyundai
2016,10,55000,45.4,Hatchback,BMW
2016,10,22000,40.0,Hatchback,Kia
2016,10,75000,46.2,Sedan,BMW
2016,10,40000,45.2,SUV,Hyundai
2016,10,55000,25.6,SUV,Audi
2016,10,45000,34.4,Coupe,Toyota
2016,10,35000,42.9,Sedan,Nissan
2016,10,60000,47.9,SUV,Toyota
2016,10,80000,44.0,Pickup,Mercedes
2016,10,20000,44.9,SUV,Toyota
2016,10,28000,29.5,Coupe,Toyota
2016,10,32000,42.6,SUV,Honda
2016,10,120000,35.6,Pickup,BMW
2016,10,30000,48.2,Coupe,Hyundai
2016,10,32000,23.0,Sedan,Nissan
2016,10,22000,17.6,Convertible,BMW
2016,10,40000,44.7,Hatchback,Hyundai
2016,10,25000,25.1,Sedan,Honda
2016,10,80000,34.5,SUV,BMW
2016,10,28000,23.9,Pickup,Chevrolet
2016,10,45000,35.8,Sedan,BMW
2016,10,60000,25.8,Sedan,Toyota
2016,10,120000,23.1,Convertible,Mercedes
2016,10,18000,25.3,SUV,Honda
2016,10,50000,28.1,Hatchback,Subaru
2016,10,45000,30.7,Sedan,BMW
2016,10,120000,33.2,Sedan,Audi
2016,10,55000,23.9,Sedan,Toyota
2016,10,60000,38.4,Hatchback,BMW
2016,10,32000,49.2,Coupe,Audi
2016,10,55000,18.8,SUV,Audi
2016,10,35000,40.8,SUV,Kia
2016,10,65000,20.5,SUV,Honda
2016,10,75000,26.5,Pickup,BMW
2016,10,25000,43.1,Hatchback,Toyota
2016,10,45000,30.6,Coupe,Audi
2016,10,35000,26.0,Sedan,Nissan
2016,10,75000,20.6,SUV,Audi
2016,10,70000,45.1,SUV,BMW
2016,10,18000,38.9,SUV,Hyundai
2016,10,65000,21.7,SUV,Honda
2016,10,42000,48.8,Hatchback,Toyota
2016,10,55000,43.6,SUV,Subaru
2016,10,65000,37.4,SUV,Audi
2016,10,90000,27.2,Hatchback,Mercedes
2016,10,70000,19.8,Hatchback,Mercedes
2016,10,32000,19.9,Sedan,Honda
2016,10,100000,24.0,Sedan,Audi
2016,10,55000,32.5,SUV,BMW
2016,10,20000,23.3,Coupe,Audi
2016,10,20000,49.5,Coupe,BMW
2016,10,70000,44.1,SUV,BMW
2016,10,80000,36.7,Hatchback,Tesla
2016,10,32000,20.0,SUV,Toyota
2016,10,42000,23.9,SUV,Ford
2016,10,42000,43.1,Sedan,Toyota
2016,10,120000,45.0,Convertible,Mercedes
2016,10,32000,44.9,Coupe,BMW
2016,10,70000,45.3,Sedan,Mercedes
2016,10,40000,40.1,SUV,Nissan
2016,10,28000,18.8,Sedan,Kia
2016,10,22000,43.8,Convertible,Mazda
2016,10,15000,36.5,Sedan,Hyundai
2016,10,22000,28.3,SUV,Toyota
2016,10,100000,37.3,Hatchback,Audi
2016,10,15000,20.8,SUV,Honda
2016,10,45000,32.9,Hatchback,Toyota
2016,10,55000,33.4,Sedan,Audi
2016,10,42000,46.6,Sedan,Nissan
2016,10,28000,45.7,SUV,Nissan
2016,11,65000,45.2,Coupe,Subaru
2016,11,20000,42.6,Sedan,Toyota
2016,11,65000,18.1,Sedan,BMW
2016,11,32000,30.2,Sedan,Toyota
2016,11,42000,24.5,Hatchback,Hyundai
2016,11,32000,35.2,Pickup,Ford
2016,11,45000,34.4,Sedan,Subaru
2016,11,90000,47.0,Coupe,Mercedes
2016,11,38000,17.1,Sedan,Toyota
2016,11,38000,21.5,Sedan,Honda
2016,11,60000,24.2,SUV,BMW
2016,11,20000,48.5,SUV,Hyundai
2016,11,42000,43.4,Sedan,Toyota
2016,11,120000,39.3,SUV,Tesla
2016,11,45000,22.9,Coupe,BMW
2016,11,80000,26.1,Sedan,BMW
2016,11,60000,46.7,SUV,Audi
2016,11,55000,33.0,Pickup,Toyota
2016,11,70000,27.1,Sedan,Tesla
2016,11,45000,42.5,Convertible,Audi
2016,11,60000,24.0,Hatchback,Honda
2016,11,80000,41.1,SUV,Tesla
2016,11,45000,20.9,SUV,Subaru
2016,11,25000,27.9,Convertible,BMW
2016,11,90000,32.9,Hatchback,Tesla
2016,11,60000,18.1,Sedan,Audi
2016,11,40000,48.9,SUV,Toyota
2016,11,75000,49.3,SUV,Mercedes
2016,11,55000,35.0,Coupe,Audi
2016,11,50000,19.1,SUV,Toyota
2016,11,90000,38.0,Hatchback,Tesla
2016,11,60000,45.9,SUV,Subaru
2016,11,100000,39.9,Pickup,Audi
2016,11,42000,27.4,Sedan,Toyota
2016,11,80000,38.9,Sedan,Mercedes
2016,11,35000,25.3,SUV,Toyota
2016,11,90000,48.3,Sedan,Audi
2016,11,45000,36.8,SUV,Subaru
2016,11,25000,29.8,Sedan,Chevrolet
2016,11,48000,29.0,Sedan,Audi
2016,11,45000,48.1,SUV,Honda
2016,11,40000,16.1,Sedan,Honda
2016,11,30000,21.2,SUV,Honda
2016,11,20000,43.1,SUV,Honda
2016,11,45000,18.1,SUV,Honda
2016,11,45000,45.9,SUV,Honda
2016,11,90000,28.6,SUV,Mercedes
2016,11,70000,28.7,Hatchback,BMW
2016,11,90000,45.8,SUV,Mercedes
2016,11,38000,20.9,SUV,Kia
2016,11,30000,35.9,SUV,Kia
2016,11,22000,17.7,SUV,Ford
2016,11,120000,44.9,SUV,Tesla
2016,11,48000,26.8,Sedan,Audi
2016,11,38000,45.6,SUV,Kia
2016,11,55000,19.1,SUV,Subaru
2016,11,18000,44.0,Hatchback,Toyota
2016,11,22000,26.0,Sedan,Toyota
2016,11,48000,18.1,Sedan,Audi
2016,11,35000,25.7,SUV,Kia
2016,11,30000,21.0,SUV,Ford
2016,11,48000,26.7,Sedan,BMW
2016,11,100000,25.9,Sedan,Tesla
2016,11,40000,23.5,SUV,Toyota
2016,11,18000,49.2,SUV,Toyota
2016,11,28000,47.7,SUV,Hyundai
2016,11,65000,28.0,Pickup,Audi
2016,11,65000,30.9,Hatchback,Audi
2016,11,42000,25.6,SUV,Ford
2016,11,80000,30.1,Sedan,Tesla
2016,11,22000,40.6,Hatchback,Toyota
2016,11,22000,21.9,SUV,Toyota
2016,11,75000,19.6,Hatchback,Audi
2016,11,120000,47.0,SUV,BMW
2016,11,60000,37.0,Sedan,BMW
2016,11,55000,41.5,Hatchback,Toyota
2016,11,48000,48.3,SUV,Honda
2016,11,75000,28.2,Sedan,BMW
2016,11,38000,29.9,Convertible,BMW
2016,11,18000,48.1,Convertible,BMW
2016,12,20000,18.3,Pickup,Ford
2016,12,60000,47.2,SUV,Toyota
2016,12,100000,19.0,Sedan,Mercedes
2016,12,120000,38.3,SUV,Tesla
2016,12,70000,37.7,SUV,Audi
2016,12,40000,33.2,Hatchback,Nissan
2016,12,55000,49.5,SUV,Subaru
2016,12,60000,33.3,Pickup,BMW
2016,12,35000,24.2,SUV,Kia
2016,12,38000,27.6,SUV,Hyundai
2016,12,22000,22.6,SUV,Toyota
2016,12,20000,32.9,SUV,Nissan
2016,12,60000,15.5,SUV,Subaru
2016,12,20000,26.2,Coupe,Hyundai
2016,12,35000,17.1,Sedan,Toyota
2016,12,28000,21.8,Convertible,Mazda
2016,12,90000,31.7,Sedan,Mercedes
2016,12,100000,37.1,SUV,Audi
2016,12,55000,34.9,Convertible,Audi
2016,12,20000,39.6,Pickup,Toyota
2016,12,55000,21.5,Pickup,Subaru
2016,12,42000,49.9,Hatchback,Toyota
2016,12,38000,37.6,Sedan,Honda
2016,12,100000,26.3,SUV,BMW
2016,12,18000,23.9,Hatchback,Chevrolet
2016,12,100000,17.2,Convertible,BMW
2016,12,75000,46.0,SUV,Mercedes
2016,12,60000,42.6,SUV,Audi
2016,12,80000,26.4,SUV,Audi
2016,12,65000,49.7,Sedan,BMW
2016,12,30000,44.5,Sedan,Nissan
2016,12,20000,28.5,Sedan,Chevrolet
2016,12,45000,49.8,SUV,Honda
2016,12,120000,16.6,Sedan,Mercedes
2016,12,40000,26.7,SUV,Toyota
2016,12,50000,36.9,SUV,Toyota
2016,12,75000,15.1,Coupe,BMW
2016,12,32000,35.5,SUV,Kia
2016,12,38000,25.0,SUV,Honda
2016,12,75000,35.6,Sedan,Mercedes
2016,12,45000,21.3,SUV,Honda
2016,12,25000,28.9,SUV,Honda
2016,12,32000,32.0,Pickup,Chevrolet
2016,12,100000,47.9,SUV,Audi
2016,12,100000,28.1,SUV,Mercedes
2016,12,20000,39.9,Sedan,Hyundai
2016,12,75000,29.3,Convertible,BMW
2016,12,90000,26.9,SUV,Tesla
2016,12,38000,25.5,Sedan,Toyota
2016,12,25000,22.9,Pickup,Chevrolet
2016,12,28000,45.2,Hatchback,Honda
2016,12,18000,32.9,Pickup,Ford
2016,12,18000,42.2,SUV,Honda
2016,12,90000,39.6,Sedan,Audi
2016,12,100000,24.3,Pickup,BMW
2016,12,70000,18.6,Pickup,Audi
2016,12,35000,40.8,Sedan,Toyota
2016,12,50000,42.4,Sedan,BMW
2016,12,45000,39.1,Pickup,Audi
2016,12,120000,28.7,Coupe,Audi
2016,12,100000,34.8,Hatchback,BMW
2016,12,48000,26.2,Coupe,BMW
2016,12,28000,25.8,SUV,Hyundai
2016,12,90000,30.1,Convertible,BMW
2016,12,15000,15.4,Sedan,Ford
2016,12,50000,43.6,Sedan,Toyota
2016,12,100000,34.7,Sedan,Audi
2016,12,42000,32.2,Sedan,Toyota
2016,12,25000,18.4,Sedan,Toyota
2016,12,22000,41.0,Sedan,Toyota
2016,12,65000,37.7,Coupe,Toyota
2016,12,50000,17.9,Sedan,BMW
2016,12,25000,41.0,Sedan,Toyota
2016,12,48000,43.3,Hatchback,BMW
2016,12,70000,41.5,Sedan,Tesla
2016,12,50000,35.0,SUV,BMW
2016,12,60000,24.8,Sedan,Toyota
2016,12,38000,49.0,Coupe,Hyundai
2016,12,32000,36.4,Pickup,Chevrolet
2016,12,38000,42.5,Convertible,Mazda
2017,1,100000,29.0,Hatchback,BMW
2017,1,30000,36.9,SUV,Hyundai
2017,1,20000,43.5,Hatchback,Honda
2017,1,45000,37.2,Pickup,BMW
2017,1,35000,37.6,Sedan,Ford
2017,1,22000,16.2,Pickup,Chevrolet
2017,1,22000,40.3,Sedan,Toyota
2017,1,22000,46.8,SUV,Kia
2017,1,55000,15.0,SUV,BMW
2017,1,38000,26.5,Coupe,Toyota
2017,1,40000,24.7,SUV,Nissan
2017,1,48000,32.8,SUV,Honda
2017,1,80000,42.2,SUV,BMW
2017,1,50000,45.0,SUV,Toyota
2017,1,75000,22.5,SUV,Audi
2017,1,70000,34.6,SUV,Mercedes
2017,1,120000,35.8,Convertible,Tesla
2017,1,45000,24.6,SUV,Audi
2017,1,15000,32.0,Convertible,BMW
2017,1,90000,26.8,Convertible,Tesla
2017,1,80000,20.6,SUV,Mercedes
2017,1,40000,42.8,SUV,Honda
2017,1,38000,37.4,Sedan,Honda
2017,1,18000,24.7,Coupe,BMW
2017,1,30000,49.7,Hatchback,Honda
2017,1,75000,31.1,Coupe,BMW
2017,1,80000,49.3,SUV,BMW
2017,1,60000,19.4,Hatchback,Subaru
2017,1,45000,41.5,Sedan,BMW
2017,1,42000,23.5,SUV,Honda
2017,1,60000,26.9,Hatchback,BMW
2017,1,25000,27.1,Sedan,Honda
2017,1,32000,49.6,Pickup,Chevrolet
2017,1,65000,25.7,Sedan,Audi
2017,1,90000,48.7,SUV,BMW
2017,1,48000,27.8,Sedan,BMW
2017,1,60000,24.5,SUV,Toyota
2017,1,22000,44.7,Sedan,Hyundai
2017,1,38000,30.9,SUV,Toyota
2017,1,22000,24.3,Sedan,Nissan
2017,1,45000,33.0,Sedan,Audi
2017,1,40000,15.6,SUV,Honda
2017,1,60000,25.0,Sedan,Toyota
2017,1,15000,42.5,Convertible,Mazda
2017,1,42000,19.5,SUV,Kia
2017,1,45000,37.5,Coupe,Audi
2017,1,35000,29.7,Coupe,BMW
2017,1,40000,22.3,Sedan,Hyundai
2017,1,70000,18.1,SUV,Audi
2017,1,22000,43.5,Convertible,Mazda
2017,1,65000,45.0,Sedan,Honda
2017,1,100000,25.8,SUV,Audi
2017,1,42000,15.7,SUV,Hyundai
2017,1,50000,32.9,Sedan,Honda
2017,1,35000,30.3,SUV,Toyota
2017,1,40000,45.4,SUV,Hyundai
2017,1,35000,26.5,Hatchback,Honda
2017,1,30000,20.5,Coupe,Toyota
2017,1,35000,33.8,Sedan,Toyota
2017,1,35000,23.0,Hatchback,Chevrolet
2017,1,32000,34.5,Sedan,Honda
2017,1,90000,20.1,Sedan,BMW
2017,1,55000,31.8,SUV,Toyota
2017,1,90000,49.1,SUV,Mercedes
2017,1,90000,39.3,Pickup,BMW
2017,1,65000,22.9,Hatchback,Audi
2017,1,28000,42.4,Pickup,Toyota
2017,1,70000,40.0,Pickup,Tesla
2017,1,50000,25.2,SUV,Toyota
2017,1,100000,29.2,SUV,Mercedes
2017,1,65000,46.6,Pickup,Subaru
2017,1,60000,15.6,Sedan,Audi
2017,1,55000,46.7,Hatchback,BMW
2017,1,15000,44.8,SUV,Hyundai
2017,1,28000,30.2,Convertible,Ford
2017,1,70000,34.5,SUV,Mercedes
2017,1,22000,21.5,Hatchback,Hyundai
2017,1,38000,17.9,Hatchback,Toyota
2017,1,35000,41.9,Sedan,Honda
2017,1,38000,28.0,SUV,Hyundai
2017,2,20000,45.5,Convertible,Mazda
2017,2,60000,23.4,Coupe,Audi
2017,2,100000,40.4,Hatchback,Mercedes
2017,2,120000,34.9,Sedan,Mercedes
2017,2,38000,30.5,Pickup,Chevrolet
2017,2,38000,42.9,Coupe,Hyundai
2017,2,120000,20.8,SUV,Tesla
2017,2,28000,32.6,Coupe,Audi
2017,2,22000,31.5,SUV,Honda
2017,2,32000,36.6,Sedan,Nissan
2017,2,28000,47.5,Sedan,Toyota
2017,2,65000,25.8,SUV,Audi
2017,2,50000,36.0,Hatchback,Toyota
2017,2,18000,29.5,Sedan,Toyota
2017,2,70000,25.0,Sedan,Tesla
2017,2,90000,24.5,Hatchback,Audi
2017,2,38000,25.3,Sedan,Hyundai
2017,2,25000,20.0,Pickup,Ford
2017,2,25000,31.4,SUV,Honda
2017,2,70000,25.9,SUV,BMW
2017,2,20000,21.3,Sedan,Toyota
2017,2,32000,32.5,SUV,Hyundai
2017,2,80000,37.7,SUV,Audi
2017,2,120000,41.3,Convertible,Tesla
2017,2,42000,24.0,Sedan,Chevrolet
2017,2,40000,18.4,SUV,Hyundai
2017,2,90000,26.9,SUV,Audi
2017,2,32000,20.7,Sedan,Ford
2017,2,100000,21.1,SUV,Tesla
2017,2,48000,15.4,Sedan,Honda
2017,2,60000,35.7,Sedan,Toyota
2017,2,30000,41.6,Hatchback,Toyota
2017,2,80000,22.1,Coupe,Mercedes
2017,2,48000,49.3,SUV,Honda
2017,2,50000,48.8,Hatchback,Toyota
2017,2,100000,33.5,SUV,Mercedes
2017,2,15000,43.9,SUV,Honda
2017,2,30000,16.5,Sedan,Toyota
2017,2,90000,38.8,Sedan,Audi
2017,2,35000,34.7,Sedan,Toyota
2017,2,25000,30.5,Convertible,BMW
2017,2,120000,23.5,Hatchback,BMW
2017,2,60000,17.1,Sedan,Honda
2017,2,55000,38.0,SUV,Audi
2017,2,75000,31.4,SUV,Audi
2017,2,45000,32.5,Coupe,Audi
2017,2,15000,16.1,Sedan,Ford
2017,2,90000,30.3,Sedan,Mercedes
2017,2,80000,31.2,Convertible,Mercedes
2017,2,70000,21.3,SUV,Mercedes
2017,2,55000,38.2,Sedan,Honda
2017,2,22000,40.4,Pickup,Toyota
2017,2,65000,23.7,Hatchback,Audi
2017,2,18000,20.3,SUV,Toyota
2017,2,15000,20.0,Sedan,Honda
2017,2,50000,16.8,Sedan,Toyota
2017,2,90000,20.4,SUV,BMW
2017,2,45000,32.1,SUV,Honda
2017,2,18000,38.2,Pickup,Toyota
2017,2,18000,21.5,Hatchback,Honda
2017,2,60000,33.5,SUV,Honda
2017,2,25000,29.2,SUV,Hyundai
2017,2,15000,15.9,Hatchback,Chevrolet
2017,2,32000,17.6,Sedan,Chevrolet
2017,2,20000,41.8,Sedan,Nissan
2017,2,50000,23.0,Coupe,BMW
2017,2,35000,48.9,Hatchback,Honda
2017,2,80000,17.3,Sedan,BMW
2017,2,50000,18.6,Pickup,Subaru
2017,2,30000,34.0,Convertible,BMW
2017,2,40000,43.2,Sedan,Chevrolet
2017,2,100000,33.4,Sedan,Audi
2017,2,38000,40.0,SUV,Hyundai
2017,2,100000,21.7,Pickup,Audi
2017,2,50000,47.4,Sedan,Audi
2017,2,22000,42.5,SUV,Honda
2017,2,50000,28.7,SUV,BMW
2017,2,90000,49.3,Pickup,Tesla
2017,2,30000,48.8,Coupe,BMW
2017,2,42000,27.3,Sedan,Hyundai
2017,3,18000,31.5,Hatchback,Hyundai
2017,3,75000,38.9,Hatchback,Mercedes
2017,3,22000,44.6,Coupe,BMW
2017,3,42000,47.0,Sedan,Honda
2017,3,45000,16.5,Coupe,BMW
2017,3,30000,24.3,Sedan,Toyota
2017,3,25000,47.4,Sedan,Hyundai
2017,3,50000,46.7,SUV,Honda
2017,3,35000,18.7,Hatchback,Kia
2017,3,45000,47.2,Sedan,Toyota
2017,3,25000,30.5,Pickup,Chevrolet
2017,3,22000,46.9,Sedan,Hyundai
2017,3,100000,28.0,Hatchback,Mercedes
2017,3,80000,31.5,SUV,Tesla
2017,3,55000,17.1,SUV,Subaru
2017,3,30000,23.1,SUV,Toyota
2017,3,100000,15.3,SUV,BMW
2017,3,15000,32.7,SUV,Hyundai
2017,3,42000,20.4,SUV,Ford
2017,3,65000,46.2,Sedan,Audi
2017,3,15000,31.3,Hatchback,Toyota
2017,3,32000,45.1,Hatchback,Honda
2017,3,18000,25.1,Sedan,Honda
2017,3,38000,49.7,Sedan,Nissan
2017,3,30000,22.8,Sedan,Kia
2017,3,100000,20.1,Sedan,Audi
2017,3,75000,31.4,Convertible,Tesla
2017,3,100000,27.5,SUV,BMW
2017,3,120000,37.5,Sedan,Tesla
2017,3,32000,38.1,Pickup,Chevrolet
2017,3,50000,36.9,SUV,Honda
2017,3,42000,45.7,Sedan,Kia
2017,3,70000,46.6,Sedan,Audi
2017,3,35000,41.9,Hatchback,Honda
2017,3,50000,40.8,Convertible,Subaru
2017,3,120000,45.4,Sedan,Mercedes
2017,3,90000,38.4,Sedan,Audi
2017,3,40000,48.4,Sedan,Nissan
2017,3,120000,47.3,SUV,Audi
2017,3,30000,38.1,Coupe,Hyundai
2017,3,32000,15.2,Coupe,BMW
2017,3,70000,31.1,Convertible,Mercedes
2017,3,30000,30.3,SUV,Hyundai
2017,3,90000,29.4,Sedan,Mercedes
2017,3,22000,29.5,Sedan,Nissan
2017,3,25000,37.1,SUV,Honda
2017,3,65000,40.1,Sedan,Subaru
2017,3,45000,31.7,SUV,Audi
2017,3,20000,32.9,SUV,Ford
2017,3,100000,42.3,SUV,Mercedes
2017,3,48000,23.9,SUV,BMW
2017,3,55000,22.5,SUV,Toyota
2017,3,65000,28.9,Sedan,Honda
2017,3,30000,28.1,Sedan,Toyota
2017,3,75000,22.8,SUV,Mercedes
2017,3,40000,26.3,Convertible,Ford
2017,3,120000,35.1,Pickup,BMW
2017,3,55000,22.4,Sedan,Toyota
2017,3,120000,37.3,SUV,Audi
2017,3,48000,41.4,Hatchback,Toyota
2017,3,48000,26.3,Sedan,Audi
2017,3,42000,30.3,Sedan,Hyundai
2017,3,42000,22.5,SUV,Toyota
2017,3,100000,48.2,Convertible,Mercedes
2017,3,18000,23.7,SUV,Kia
2017,3,28000,23.2,SUV,Toyota
2017,3,15000,32.4,Hatchback,Kia
2017,3,70000,45.3,Sedan,Audi
2017,3,60000,36.4,Convertible,Toyota
2017,3,75000,45.2,SUV,Audi
2017,3,80000,42.3,SUV,Tesla
2017,3,25000,40.5,Pickup,Toyota
2017,3,90000,48.9,Sedan,Mercedes
2017,3,22000,38.1,Hatchback,Honda
2017,3,75000,29.6,Hatchback,Tesla
2017,3,25000,44.5,SUV,Honda
2017,3,32000,37.9,SUV,Honda
2017,3,120000,21.4,Sedan,Audi
2017,3,15000,48.2,Coupe,BMW
2017,3,75000,32.0,SUV,Mercedes
2017,4,50000,46.5,Sedan,Toyota
2017,4,65000,44.5,Pickup,BMW
2017,4,100000,46.2,Hatchback,Tesla
2017,4,30000,42.8,Pickup,Toyota
2017,4,40000,19.8,Coupe,BMW
2017,4,30000,33.9,Sedan,Nissan
2017,4,70000,20.3,Sedan,Tesla
2017,4,65000,35.9,Pickup,Subaru
2017,4,50000,19.3,Sedan,Honda
2017,4,30000,40.7,SUV,Honda
2017,4,18000,45.2,Sedan,Honda
2017,4,48000,36.0,Coupe,Toyota
2017,4,35000,34.6,SUV,Kia
2017,4,48000,33.8,SUV,BMW
2017,4,40000,43.6,SUV,Ford
2017,4,30000,15.2,Sedan,Hyundai
2017,4,35000,43.1,SUV,Honda
2017,4,22000,35.7,Sedan,Nissan
2017,4,40000,19.1,Sedan,Honda
2017,4,25000,28.2,Sedan,Hyundai
2017,4,22000,45.5,Convertible,Mazda
2017,4,120000,20.0,Sedan,Mercedes
2017,4,20000,15.2,SUV,Kia
2017,4,65000,29.3,Coupe,Honda
2017,4,45000,36.3,Pickup,Honda
2017,4,120000,19.3,Pickup,BMW
2017,4,65000,33.8,Hatchback,BMW
2017,4,30000,23.6,Pickup,Ford
2017,4,38000,19.2,Sedan,Hyundai
2017,4,25000,25.1,Pickup,Toyota
2017,4,35000,42.3,Sedan,Hyundai
2017,4,32000,39.1,SUV,Kia
2017,4,20000,22.9,Sedan,Hyundai
2017,4,28000,26.7,Coupe,BMW
2017,4,50000,25.6,Convertible,Toyota
2017,4,120000,47.9,Sedan,Mercedes
2017,4,80000,20.9,SUV,Audi
2017,4,30000,37.9,SUV,Toyota
2017,4,15000,29.2,Pickup,Ford
2017,4,20000,25.4,Sedan,Honda
2017,4,42000,30.9,Hatchback,Toyota
2017,4,42000,43.1,Convertible,Ford
2017,4,45000,37.1,Convertible,Audi
2017,4,90000,31.8,SUV,Tesla
2017,4,55000,35.9,SUV,Audi
2017,4,35000,24.2,Coupe,BMW
2017,4,120000,48.4,Sedan,Audi
2017,4,90000,41.2,SUV,Mercedes
2017,4,20000,35.1,Sedan,Honda
2017,4,42000,32.8,SUV,Nissan
2017,4,18000,34.7,SUV,Hyundai
2017,4,40000,43.5,SUV,Toyota
2017,4,100000,43.2,SUV,Audi
2017,4,65000,47.0,Sedan,BMW
2017,4,32000,25.4,SUV,Kia
2017,4,40000,40.9,Pickup,Toyota
2017,4,35000,25.0,SUV,Nissan
2017,4,90000,16.4,Sedan,BMW
2017,4,18000,15.2,Pickup,Toyota
2017,4,120000,44.7,SUV,BMW
2017,4,18000,48.2,SUV,Toyota
2017,4,65000,35.2,SUV,Audi
2017,4,18000,49.4,Convertible,Mazda
2017,4,120000,20.2,SUV,Audi
2017,4,100000,21.0,SUV,Tesla
2017,4,35000,21.9,Pickup,Ford
2017,4,100000,35.3,Sedan,Audi
2017,4,70000,22.3,Hatchback,Tesla
2017,4,22000,43.2,Sedan,Hyundai
2017,4,120000,28.6,Sedan,BMW
2017,4,32000,34.6,Hatchback,Kia
2017,4,25000,34.1,Sedan,Kia
2017,4,65000,38.1,SUV,BMW
2017,4,42000,30.5,Sedan,Toyota
2017,4,48000,23.6,SUV,Toyota
2017,4,100000,20.0,Pickup,BMW
2017,4,42000,22.9,Pickup,Chevrolet
2017,4,22000,40.9,Hatchback,Honda
2017,4,65000,49.0,Sedan,Honda
2017,4,60000,44.5,Sedan,Toyota
2017,5,30000,21.4,Sedan,Ford
2017,5,60000,46.1,Convertible,Audi
2017,5,25000,24.9,Sedan,Chevrolet
2017,5,75000,34.5,Sedan,Audi
2017,5,45000,25.1,Sedan,Toyota
2017,5,28000,48.8,Sedan,Toyota
2017,5,48000,43.0,Pickup,BMW
2017,5,15000,42.1,SUV,Nissan
2017,5,28000,44.9,SUV,Toyota
2017,5,48000,47.0,SUV,Toyota
2017,5,45000,30.9,SUV,Audi
2017,5,30000,31.9,Hatchback,Toyota
2017,5,90000,46.3,SUV,Audi
2017,5,65000,32.1,Hatchback,Audi
2017,5,28000,26.6,Coupe,BMW
2017,5,60000,20.0,SUV,Audi
2017,5,65000,21.8,SUV,BMW
2017,5,120000,41.8,Sedan,Tesla
2017,5,100000,22.9,Hatchback,Mercedes
2017,5,55000,15.7,Hatchback,BMW
2017,5,80000,43.3,SUV,Audi
